,Job Title,Company,Location,Salary,Search Term
6420,<b>Data</b> <b>Scientist</b> / Analyst,"
        Booz Allen Hamilton","Washington, DC",NaN,Washington%2C+DC
6421,Lead <b>Data</b> Analyst,"
    Plus3 IT Systems","Washington, DC",NaN,Washington%2C+DC
6422,Statistician - Administration,"
        George Washington Medical Faculty Associates","Washington, DC",NaN,Washington%2C+DC
6423,<b>Data</b> <b>Scientist</b>,"
        Central Intelligence Agency","Washington, DC","$62,338 - $119,794 a year",Washington%2C+DC
6424,Junior <b>Data</b> <b>Scientist</b>,"
    BitVoyant","Rosslyn, VA",NaN,Washington%2C+DC
6425,Polling and Research Analyst,"
        Atlantic Media","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Washington%2C+DC
6426,<b>Data</b> <b>Scientist</b>,"
        Workbridge Associates","Washington, DC","$100,000 - $150,000 a year",Washington%2C+DC
6427,Cleared Jr. <b>Data</b> <b>Scientist</b>,"
    RedJack, LLC","Silver Spring, MD 20910",NaN,Washington%2C+DC
6428,Statistical Regression Analyst,"
        Technology Service Corporation","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Washington%2C+DC
6429,Research Analyst,"
    Streetsense","Bethesda, MD",NaN,Washington%2C+DC
6430,Research <b>Scientist</b>,"
        Child Trends","Bethesda, MD 20814",NaN,Washington%2C+DC
6431,Machine Learning - R&amp;D TS Clearance,"
    Barone Consulting","Arlington, VA",NaN,Washington%2C+DC
6432,Senior <b>Data</b> Analyst,"
    Blue Sky Innovative Solutions","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Washington%2C+DC
6433,Statistician,"
        Karna LLC","Rockville, MD",NaN,Washington%2C+DC
6434,Senior <b>Data</b> Analyst,"
    Blue Sky Innovative Solutions","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Washington%2C+DC
6435,Statistician - FAA,"
        Engility Corporation","Washington, DC",NaN,Washington%2C+DC
6436,Jr. <b>Data</b> <b>Scientist</b>/ Programmer,"
        Leidos","Bethesda, MD",NaN,Washington%2C+DC
6437,<b>Data</b> &amp; Research Analyst,"
    The Council","Washington, DC","$80,000 - $85,000 a year",Washington%2C+DC
6438,Statistician/Econometrician,"
        American Institutes for Research","Washington, DC",NaN,Washington%2C+DC
6439,Statistical Analyst,"
    MbSolutions Inc","Arlington, VA","$80,000 a year",Washington%2C+DC
6440,Senior Research &amp; Policy Analyst,"
    Population Action International (PAI)","Washington, DC","$65,000 - $80,000 a year",Washington%2C+DC
6441,Program <b>Scientist</b>,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Washington%2C+DC
6442,<b>Scientist</b>,"
        The Henry M. Jackson Foundation","Bethesda, MD 20814",NaN,Washington%2C+DC
6443,Research <b>Scientist</b>,"
    ObjectVideo, Inc.","Tysons, VA",NaN,Washington%2C+DC
6444,"Chief, Cancer <b>Data</b> Science Laboratory","
    Center for Cancer Research","Bethesda, MD",NaN,Washington%2C+DC
6445,MT / NLP / <b>Data</b> Analytics Technologist,"
    SDL Government","Herndon, VA",NaN,Washington%2C+DC
6446,FEMA Research Analyst,"
        Centra Technology","Washington, DC",NaN,Washington%2C+DC
6447,Machine Learning <b>Data</b> Engineer,"
        Capital One","Tysons Corner, VA",NaN,Washington%2C+DC
6448,<b>Data</b> Governance Lead,"
    Salient CRGT","Arlington, VA",NaN,Washington%2C+DC
6449,Head of <b>Data</b> Science,"
        Vox Media","Washington, DC",NaN,Washington%2C+DC
6450,Machine Learning &amp; Computer Vision <b>Scientist</b>,"
        USC","Arlington, VA",NaN,Washington%2C+DC
6451,<b>Data</b> Analyst / Research Analyst,"
        Capgemini Government Solutions","Washington, DC",NaN,Washington%2C+DC
6452,Staff <b>Scientist</b>-Senior Level (Security Clearance Needed),"
        Strategic Analysis, Inc","Arlington, VA",NaN,Washington%2C+DC
6453,Research Analyst,"
        The World Bank Group","Washington, DC",NaN,Washington%2C+DC
6454,Machine Learning Engineer - <b>Data</b> <b>Scientist</b>,"
    GLIDER.ai","Fairfax, VA",NaN,Washington%2C+DC
6455,<b>Data</b> <b>Scientist</b> Intern,"
    The Rock Creek Group","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Washington%2C+DC
6456,Research &amp; Assessment Analyst - Department of Resident Life,"
        University of Maryland","College Park, MD",NaN,Washington%2C+DC
6457,Quantitative Analyst Intern,"
        Mitre Corporation","McLean, VA",NaN,Washington%2C+DC
6458,"Analyst - Healthcare Analytics &amp; Delivery, McKinsey New Vent...","
        McKinsey &amp; Company","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Washington%2C+DC
6459,Research Analyst III - Education Research Center,"
        Optimal Solutions Group, LLC","College Park, MD",NaN,Washington%2C+DC
6460,Research &amp; Assessment Analyst - Department of Resident Life,"
        University of Maryland","College Park, MD",NaN,Washington%2C+DC
6461,Statistician,"
        Noblis","Washington, DC",NaN,Washington%2C+DC
6462,Machine Learning Analyst / <b>Data</b> <b>Scientist</b>,"
        CACI","Herndon, VA 20171",NaN,Washington%2C+DC
6463,Analytics <b>Data</b> <b>Scientist</b> / Analyst,"
        Booz Allen Hamilton","McLean, VA",NaN,Washington%2C+DC
6464,<b>Data</b> <b>Scientist</b> / Operations Research Analyst,"
        Booz Allen Hamilton","Annapolis Junction, MD",NaN,Washington%2C+DC
6465,Research Assistant,"
        The Henry M. Jackson Foundation","Washington, DC 20010 <span style=""font-size: smaller"">(Columbia Heights area)</span>",NaN,Washington%2C+DC
6466,<b>Data</b> Visualization Specialist,"
        The Urban Institute","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Washington%2C+DC
6467,Research Analyst,"
    ManTech International Corporation Req ID 89729BR","Silver Spring, MD",NaN,Washington%2C+DC
6468,"<b>Data</b> Visualization Engineer, Senior","
        Booz Allen Hamilton","Washington, DC",NaN,Washington%2C+DC
6469,Principal <b>Data</b> <b>Scientist</b>,"
        Capital One","McLean, VA",NaN,Washington%2C+DC
6470,Healthcare Statistical Analyst,"
        Strategic Management","Alexandria, VA 22315",NaN,Washington%2C+DC
6471,<b>Data</b> SME,"
        MetroStar Systems","Reston, VA",NaN,Washington%2C+DC
6472,3032-Operations Research Analyst - Journeyman II,"
        Integral Consulting Services, Inc.","Arlington, VA",NaN,Washington%2C+DC
6473,Research Analyst,"
    American Society for Engineering Education (ASEE)","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>","$50,000 a year",Washington%2C+DC
6474,Senior Research Technology Analyst,"
        University of Maryland","College Park, MD",NaN,Washington%2C+DC
6475,<b>Data</b> Analytics Developer,"
        Noblis","Reston, VA",NaN,Washington%2C+DC
6476,"Intern - Network Analysis Team (<b>data</b> analysis, SQL, advanced...","
        Urban Science","Herndon, VA 20171",NaN,Washington%2C+DC
6477,Research <b>Data</b> Analyst II (SAS Required),"
    Mid-Atlantic Permanente Medical Group","Rockville, MD",NaN,Washington%2C+DC
6478,Junior <b>Scientist</b> / Engineer,"
        ECS Federal LLC","Arlington, VA",NaN,Washington%2C+DC
6479,Statistician,"
    BLH Technologies, Inc.","Rockville, MD 20850",NaN,Washington%2C+DC
6480,GEOINT Analyst (<b>Data</b> Science) **Pay Band 02/03,"
        National Geospatial-Intelligence Agency","Springfield, VA",NaN,Washington%2C+DC
6481,"Research Analyst, Policy Brands Roundtable","
        Atlantic Media","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Washington%2C+DC
6482,Statistical Analyst,"
    Vanda Pharmaceuticals Inc.","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Washington%2C+DC
6483,Bioanalytical <b>Scientist</b>,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Washington%2C+DC
6484,Tableau/Business Intelligence Specialist,"
        Mondo","McLean, VA",NaN,Washington%2C+DC
6485,Bioinformatics Analyst I,"
        Children's National Medical Center","Washington, DC",NaN,Washington%2C+DC
6486,Brain Trauma Research <b>Scientist</b> (Neuroscientist),"
        Leidos","Bethesda, MD 20813",NaN,Washington%2C+DC
6487,Research <b>Scientist</b> - Center for Sickle Cell Disease,"
        Howard University","Washington, DC",NaN,Washington%2C+DC
6488,Entry-level Technology Analyst,"
        AECOM","Arlington, VA 22201 <span style=""font-size: smaller"">(Lyon Village area)</span>",NaN,Washington%2C+DC
6489,Jr. Management Analyst,"
        Missing Link Security","Washington, DC",NaN,Washington%2C+DC
6490,Staff <b>Scientist</b>-Junior Level (Security Clearance Needed),"
        Strategic Analysis, Inc","Arlington, VA",NaN,Washington%2C+DC
6491,Lead <b>Scientist</b>-Climate Change,"
        The Nature Conservancy","Washington, DC",NaN,Washington%2C+DC
6492,Statistical Analyst,"
    Vanda Pharmaceuticals Inc.","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Washington%2C+DC
6493,Senior Statistician,"
    International Development Group","Arlington, VA",NaN,Washington%2C+DC
6494,GEOINT Analyst (<b>Data</b> Science) **Pay Band 02/03,"
        National Geospatial-Intelligence Agency","Springfield, VA",NaN,Washington%2C+DC
6495,Statistician,"
        ACI Federal","Bethesda, MD",NaN,Washington%2C+DC
6496,Statistician,"
        The Johns Hopkins Applied Physics Laboratory","Laurel, MD",NaN,Washington%2C+DC
6497,Sr. Research Analyst,"
        SRI International","Arlington, VA 22209 <span style=""font-size: smaller"">(Radnor-Ft Myer Heights area)</span>",NaN,Washington%2C+DC
6498,Jr. Management Analyst,"
        Missing Link Security","Washington, DC",NaN,Washington%2C+DC
6499,Statistician,"
        ACI Federal","Bethesda, MD",NaN,Washington%2C+DC
6500,<b>Data</b> Science Manager,"
        Capital One","McLean, VA",NaN,Washington%2C+DC
6501,"RESEARCH ANALYST – SOFTWARE DEVELOPMENT -WASHINGTON, D.C.","
        Southwest Research Institute","Washington, DC",NaN,Washington%2C+DC
6502,Lead <b>Data</b> <b>Scientist</b>,"
        Mitre Corporation","Washington, DC 20024 <span style=""font-size: smaller"">(South West area)</span>",NaN,Washington%2C+DC
6503,Research Analyst,"
        ManTech International Corporation","Silver Spring, MD",NaN,Washington%2C+DC
6504,Senior Product Manager,"
    Catalist","Washington, DC","$70,000 - $100,000 a year",Washington%2C+DC
6505,"Expert <b>Scientist</b>, Microbiology/Molecular Analytics","
        GlaxoSmithKline","Rockville, MD",NaN,Washington%2C+DC
6506,Machine Learning Research Engineer,"
        BAE Systems","Arlington, VA",NaN,Washington%2C+DC
6507,Brain Trauma Research <b>Scientist</b> (Scientific Services) - (WRA...,"
        Odyssey Systems Consulting Group","Silver Spring, MD",NaN,Washington%2C+DC
6508,"Operations Research Analyst, Mid","
        Booz Allen Hamilton","Washington, DC",NaN,Washington%2C+DC
6509,Artificial Intelligence Manager - Southeast,"
        Accenture","Washington, DC 20006 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Washington%2C+DC
6510,<b>Data</b> <b>Scientist</b> - <b>Data</b> Analyst,"
    Synchronoss Technologies, Inc.","Reston, VA",NaN,Washington%2C+DC
6511,Statistician,"
    Ukpeagvik Iñupiat Corporation/Bowhead Family of Co...","Washington, DC",NaN,Washington%2C+DC
6512,<b>Data</b> <b>Scientist</b> - <b>Data</b> Analyst,"
        Synchronoss","Reston, VA",NaN,Washington%2C+DC
6513,"Statistician/<b>Data</b> <b>Scientist</b> - Junior, Mid &amp; Senior","
        OGSystems","Springfield, VA",NaN,Washington%2C+DC
6514,"Information Technology <b>Data</b> Analyst, Sr.","
        Varen Technologies","McLean, VA",NaN,Washington%2C+DC
6515,Contamination Modeling <b>Scientist</b>,"
        The Johns Hopkins Applied Physics Laboratory","Laurel, MD",NaN,Washington%2C+DC
6516,NETWORK OPERATIONS RESEARCH ANALYST EAS,"
        United States Postal Service","Washington, DC","$66,829 - $110,664 a year",Washington%2C+DC
6517,Senior <b>Data</b> <b>Scientist</b>,"
    ZP Group","Reston, VA 20190","$180,000 - $200,000 a year",Washington%2C+DC
6518,Busness Development Research Analyst,"
        Booz Allen Hamilton","McLean, VA",NaN,Washington%2C+DC
6519,Solutions Enginner,"
    Tellius","Reston, VA 20191",NaN,Washington%2C+DC
6520,NOA1764: Support <b>Scientist</b>-Model Evaluation Group,"
    I.M. Systems Group (IMSG)","College Park, MD",NaN,Washington%2C+DC
6521,Research Analyst,"
    FP1 Strategies","Washington, DC",NaN,Washington%2C+DC
6522,Financial Research Analyst,"
        BAE Systems","Washington, DC",NaN,Washington%2C+DC
6523,<b>Data</b> <b>Scientist</b>/<b>Data</b> Engineer,"
        Novetta","Springfield, VA",NaN,Washington%2C+DC
6524,Epidemiologist,"
        Exponent","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Washington%2C+DC
6525,Education and Public Outreach Specialist-summer hire,"
        ASRC Federal","Greenbelt, MD",NaN,Washington%2C+DC
6526,<b>Scientist</b> / Engineer,"
        ECS Federal LLC","Arlington, VA",NaN,Washington%2C+DC
6527,Research <b>Scientist</b> - Health Care,"
        National Opinion Research Center (NORC)","Bethesda, MD",NaN,Washington%2C+DC
6528,"Operations Research Analyst/<b>Data</b> <b>Scientist</b> - Washington, DC","
        LS Technologies, LLC","Washington, DC",NaN,Washington%2C+DC
6529,Predictive Modeling Analyst I,"
        Vencore","Chantilly, VA",NaN,Washington%2C+DC
6530,Senior Staff <b>Scientist</b> - MAR16-02,"
        Human Resources Research Organization","Alexandria, VA",NaN,Washington%2C+DC
6531,Research Analyst II - Center for Technology in Learning,"
        SRI International","Arlington, VA 22209 <span style=""font-size: smaller"">(Radnor-Ft Myer Heights area)</span>",NaN,Washington%2C+DC
6532,Lead <b>Data</b> Analytics Developer,"
        Noblis","Lanham, MD",NaN,Washington%2C+DC
6533,<b>Scientist</b> 2,"
        Vencore","Bethesda, MD",NaN,Washington%2C+DC
6534,Research <b>Data</b> Analyst,"
        The Henry M. Jackson Foundation","Bethesda, MD 20817",NaN,Washington%2C+DC
6535,Drinking Water <b>Data</b> Analysis and Outreach,"
        Oak Ridge Associated Universities","Washington, DC",NaN,Washington%2C+DC
6536,Operations Research Analyst,"
        Booz Allen Hamilton","Washington, DC",NaN,Washington%2C+DC
6537,Technical Research Analyst,"
        Booz Allen Hamilton","College Park, MD 20740",NaN,Washington%2C+DC
6538,Computer <b>Scientist</b>,"
        USC","Arlington, VA",NaN,Washington%2C+DC
6539,CLINICAL QUALITY STATISTICIAN,"
        Children's National Medical Center","Washington, DC",NaN,Washington%2C+DC
6540,Research &amp; Content Analyst,"
    Envirosite Corporation","Washington, DC",NaN,Washington%2C+DC
6541,<b>Data</b> <b>Scientist</b>/<b>Data</b> Engineer,"
        Novetta","Springfield, VA",NaN,Washington%2C+DC
6542,<b>Scientist</b> 2,"
        Vencore","Bethesda, MD",NaN,Washington%2C+DC
6543,"Post-doctoral Social <b>Scientist</b>, Impact Evaluation","
        Conservation International","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Washington%2C+DC
6544,Quantitative Consultant,"
        CEB","Washington, DC",NaN,Washington%2C+DC
6545,EDW Team Lead,"
        CSRA","Washington, DC",NaN,Washington%2C+DC
6546,"Operations Research Analyst/<b>Data</b> <b>Scientist</b> - Washington, DC","
        LS Technologies, LLC","Washington, DC",NaN,Washington%2C+DC
6547,Senior Associate,"
    Community Science","Washington, DC",NaN,Washington%2C+DC
6548,Operations Research Analyst,"
        Vencore","Silver Spring, MD",NaN,Washington%2C+DC
6549,Computer <b>Scientist</b>,"
        Novetta","National Harbor, MD",NaN,Washington%2C+DC
6550,Graph Analytics/Machine Learning Senior Researcher,"
        Leidos","Arlington, VA 22202 <span style=""font-size: smaller"">(Aurora Highlands area)</span>",NaN,Washington%2C+DC
6551,Court Research Analyst,"
        LexisNexis","Reston, VA",NaN,Washington%2C+DC
6552,NOA1763-Support <b>Scientist</b>-Space Weather,"
    I.M. Systems Group (IMSG)","College Park, MD",NaN,Washington%2C+DC
6553,Sr Statistical Analyst,"
        comScore","Reston, VA",NaN,Washington%2C+DC
6554,All Source Research Analyst,"
        Engility Corporation","Fort Meade, MD 20755",NaN,Washington%2C+DC
6555,Market Research Analyst,"
        2U","Lanham, MD",NaN,Washington%2C+DC
6556,<b>Data</b> Engineer SME,"
        Vencore","McLean, VA",NaN,Washington%2C+DC
