,Job Title,Company,Location,Salary,Search Term
4518,Independent Consultant - Government Solution Architect,"
        xentity corporation","Washington, DC",NaN,Herndon%2C+VA
4519,"Physical <b>Scientist</b>, GS-1301-14 (DE/CR)","
    Department Of Commerce, Natio...","Washington, DC",NaN,Herndon%2C+VA
4520,Principal Java Engineer - Oracle <b>Data</b> Cloud/AddThis,"
        Oracle","Vienna, VA 22182",NaN,Herndon%2C+VA
4521,<b>Scientist</b> I- Proteomics,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4522,Senior Software Engineer,"
        Leidos","Chantilly, VA 20153",NaN,Herndon%2C+VA
4523,Microelectronics Engineer,"
        Novetta","Arlington, VA",NaN,Herndon%2C+VA
4524,Public Health Research Analyst,"
    Quadrant, Inc.","Rockville, MD 20852",NaN,Herndon%2C+VA
4525,Executive Office Administrator,"
        BOEING","Arlington, VA",NaN,Herndon%2C+VA
4526,Project Research Analyst,"
        Analytic Services","Fort Belvoir, VA",NaN,Herndon%2C+VA
4527,Principal Intelligence Analyst - Requires TS/SCI w/ Polygrap...,"
        General Dynamics Information Technology","McLean, VA",NaN,Herndon%2C+VA
4528,Human Factors Specialist,"
        Leidos","McLean, VA",NaN,Herndon%2C+VA
4529,LIDAR Imagery <b>Scientist</b>,"
        Leidos","Springfield, VA",NaN,Herndon%2C+VA
4530,IN-17057 Marine Social Science Intern,"
        World Wildlife Fund","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Herndon%2C+VA
4531,Program Coordinator - Public Health <b>Data</b> Analyst,"
        Cherokee Nation Businesses","Silver Spring, MD 20904",NaN,Herndon%2C+VA
4532,Bus Dev Research Analyst,"
        Chenega Corporation","Lorton, VA 22079",NaN,Herndon%2C+VA
4533,Public Health Security Research Analyst,"
    The Cadmus Group, Inc.","Washington, DC",NaN,Herndon%2C+VA
4534,Computational <b>Scientist</b>,"
        Areté Associates","Arlington, VA",NaN,Herndon%2C+VA
4535,Drinking Water <b>Data</b> Analysis and Outreach Intern,"
        EPA","Washington, DC",NaN,Herndon%2C+VA
4536,<b>Data</b> <b>Scientist</b>,"
    Devexi","Fairfax, VA",NaN,Herndon%2C+VA
4537,Survey <b>Scientist</b>,"
        Penn Schoen Berland","Washington, DC",NaN,Herndon%2C+VA
4538,Environmental Engineer,"
    PEER Consultants, P.C.","Washington, DC",NaN,Herndon%2C+VA
4539,Senior Credit Risk Transfer Research Analyst,"
        Fannie Mae","Washington, DC 20022 <span style=""font-size: smaller"">(Brentwood area)</span>",NaN,Herndon%2C+VA
4540,Social <b>Scientist</b>-I,"
        SOSi","Reston, VA",NaN,Herndon%2C+VA
4541,Brain Trauma Research <b>Scientist</b> (Neuroscientist) ,"
    Venesco, LLC","Silver Spring, MD",NaN,Herndon%2C+VA
4542,<b>Data</b> <b>Scientist</b>,"
        Novetta","Crystal City, VA",NaN,Herndon%2C+VA
4543,"Analyst, EAB Strategic Research","
        The Advisory Board Company","Washington, DC",NaN,Herndon%2C+VA
4544,"Senior Software Engineer (<b>Data</b> Engineer, IoT)","
        Jobspring Partners","Washington, DC","$110,000 - $160,000 a year",Herndon%2C+VA
4545,<b>Data</b> <b>Scientist</b> Senior Manager,"
        Capital One","McLean, VA",NaN,Herndon%2C+VA
4546,Radar Imagery <b>Scientist</b>-Journeyman,"
        Leidos","Springfield, VA",NaN,Herndon%2C+VA
4547,Supply Chain Optimization Analyst,"
        Nestle USA","Arlington, VA",NaN,Herndon%2C+VA
4548,Statistician/<b>Data</b> <b>Scientist</b>-II,"
        SOSi","Reston, VA",NaN,Herndon%2C+VA
4549,<b>Data</b> <b>Scientist</b>,"
        Novetta","Crystal City, VA",NaN,Herndon%2C+VA
4550,Financial Model Development Professional,"
        Freddie Mac","McLean, VA 22102",NaN,Herndon%2C+VA
4551,<b>Data</b> Architect/<b>Scientist</b>,"
        Engility Corporation","Reston, VA 20191",NaN,Herndon%2C+VA
4552,"<b>Data</b> Analyst, Evaluation and Analysis","
        PCORI","Washington, DC",NaN,Herndon%2C+VA
4553,Computer <b>Scientist</b> - Intermediate,"
    CORTEK, Inc.","Fort Belvoir, VA",NaN,Herndon%2C+VA
4554,Physical <b>Scientist</b>,"
        ENSCO, Inc.","Springfield, VA 22151",NaN,Herndon%2C+VA
4555,Adjudicator - TS/SCI Required,"
        General Dynamics Information Technology","Chantilly, VA 20151",NaN,Herndon%2C+VA
4556,Radar Imagery <b>Scientist</b>-Journeyman,"
        Leidos","Springfield, VA",NaN,Herndon%2C+VA
4557,Strategic Modeling &amp; Statistical Analyst,"
        GEICO","Chevy Chase, MD",NaN,Herndon%2C+VA
4558,Bachelors - Marketing Assistant Coop (Fall 2017),"
        CDM Smith","Fairfax, VA 22030",NaN,Herndon%2C+VA
4559,Federal - Analytics Manager,"
        Accenture","Arlington, VA",NaN,Herndon%2C+VA
4560,Sr. Budget Analyst,"
        Engility Corporation","Springfield, VA 22152",NaN,Herndon%2C+VA
4561,Center for Excellence in Survey Research - Multiple Opportun...,"
        National Opinion Research Center (NORC)","Bethesda, MD",NaN,Herndon%2C+VA
4562,Social <b>Scientist</b>-I,"
        SOSi","Reston, VA",NaN,Herndon%2C+VA
4563,Front End Developer,"
    FlashX","Silver Spring, MD","$75,000 - $105,000 a year",Herndon%2C+VA
4564,Research Analyst - Air Warfare,"
        Institute for Defense Analyses","Alexandria, VA 22311 <span style=""font-size: smaller"">(Alexandria Wrest area)</span>",NaN,Herndon%2C+VA
4565,<b>Data</b> <b>Scientist</b>,"
        WeddingWire","Washington, DC",NaN,Herndon%2C+VA
4566,French Research Analyst,"
    The Kenjya-Trusant Group, LLC","Washington, DC",NaN,Herndon%2C+VA
4567,Senior Regulatory Research Oversight Analyst,"
        The Henry M. Jackson Foundation","Falls Church, VA 22042",NaN,Herndon%2C+VA
4568,Market Research Analyst,"
        Penn Schoen Berland","Washington, DC",NaN,Herndon%2C+VA
4569,<b>Data</b> <b>Scientist</b>,"
    Evans &amp; Chambers Technology","Herndon, VA",NaN,Herndon%2C+VA
4570,Database Specialist,"
    Ariadne","Bethesda, MD",NaN,Herndon%2C+VA
4571,Big <b>Data</b> <b>Scientist</b>,"
        Information Innovators Inc.","Alexandria, VA",NaN,Herndon%2C+VA
4572,<b>Data</b> <b>Scientist</b>,"
        Centra Technology","Arlington, VA",NaN,Herndon%2C+VA
4573,9062 - <b>Data</b> <b>Scientist</b>,"
        ReqRoute,Inc","Reston, VA",NaN,Herndon%2C+VA
4574,"Expert <b>Scientist</b>, Molecular Analytics","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4575,Academic Institution Research Analyst,"
        The Henry M. Jackson Foundation","Bethesda, MD 20814",NaN,Herndon%2C+VA
4576,"Image <b>Scientist</b>, Senior","
        Booz Allen Hamilton","Springfield, VA",NaN,Herndon%2C+VA
4577,Cryptology Target Research and Technical Targeting Analyst,"
    Core One","McLean, VA",NaN,Herndon%2C+VA
4578,<b>Data</b> <b>Scientist</b>,"
        BAE Systems","Springfield, VA",NaN,Herndon%2C+VA
4579,Brain Trauma Research <b>Scientist</b> (Neuroscientist) ,"
    Venesco, LLC","Silver Spring, MD",NaN,Herndon%2C+VA
4580,Material Engineer (Fibers),"
        NCI Information Systems, Inc.","Fort Belvoir, VA",NaN,Herndon%2C+VA
4581,"SOFTWARE ENGINEER, Senior","
        CACI","Reston, VA 20191",NaN,Herndon%2C+VA
4582,Business Development/ Market Research Analyst,"
    Eyebrow Express","Alexandria, VA 22314 <span style=""font-size: smaller"">(Southwest Quadrant area)</span>","$43,200 a year",Herndon%2C+VA
4583,Human Protection <b>Scientist</b>,"
    Outsourced Resource, Inc","Falls Church, VA",NaN,Herndon%2C+VA
4584,Image <b>Scientist</b>,"
        Wiser","Springfield, VA",NaN,Herndon%2C+VA
4585,J.P. Morgan Chase Institute Research Analyst - Washington DC,"
        JPMorgan Chase","Washington, DC",NaN,Herndon%2C+VA
4586,Social <b>Scientist</b>,"
    BLH Technologies, Inc.","Rockville, MD 20850",NaN,Herndon%2C+VA
4587,Human Protection <b>Scientist</b>,"
    Outsourced Resource, Inc","Falls Church, VA",NaN,Herndon%2C+VA
4588,Business Development/ Market Research Analyst,"
    Eyebrow Express","Alexandria, VA 22314 <span style=""font-size: smaller"">(Southwest Quadrant area)</span>","$43,200 a year",Herndon%2C+VA
4589,<b>Data</b> <b>Scientist</b>,"
        Centra Technology","Arlington, VA",NaN,Herndon%2C+VA
4590,GEOINT <b>Data</b> <b>Scientist</b>,"
        Leidos","Springfield, VA",NaN,Herndon%2C+VA
4591,Cryptology Target Research and Technical Targeting Analyst,"
    Core One","McLean, VA",NaN,Herndon%2C+VA
4592,Physicist,"
        SENTEL Corporation","Alexandria, VA 22314 <span style=""font-size: smaller"">(Southwest Quadrant area)</span>",NaN,Herndon%2C+VA
4593,9062 - <b>Data</b> <b>Scientist</b>,"
        ReqRoute,Inc","Reston, VA",NaN,Herndon%2C+VA
4594,"Research Analyst, Network Science Initiative","
        Atlantic Media","Washington, DC 20037 <span style=""font-size: smaller"">(Foggy Bottom area)</span>",NaN,Herndon%2C+VA
4595,Expert <b>Scientist</b> Immunoassays &amp; Electrophoresis,"
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4596,Research Analyst - Office of Naval Research - FNC,"
        CTR Group","Ballston, VA",NaN,Herndon%2C+VA
4597,Quality Control Senior <b>Scientist</b> (Bioassay),"
    Sanaria Inc.","Rockville, MD 20850",NaN,Herndon%2C+VA
4598,Research Analyst - Information Technology Cyber Systems,"
        Institute for Defense Analyses","Alexandria, VA 22311 <span style=""font-size: smaller"">(Alexandria Wrest area)</span>",NaN,Herndon%2C+VA
4599,Statistical Research Intern,"
    Asian American Institute","Washington, DC",NaN,Herndon%2C+VA
4600,Public Sector <b>Data</b> <b>Scientist</b>,"
        PricewaterhouseCoopers LLC","McLean, VA 22108",NaN,Herndon%2C+VA
4601,NOA 1757 Support <b>Scientist</b>-Physics,"
    I.M. Systems Group (IMSG)","College Park, MD",NaN,Herndon%2C+VA
4602,Principal Research Analyst,"
        Alion Science and Technology","Belvoir, VA",NaN,Herndon%2C+VA
4603,"<b>Scientist</b>, Global Discovery Support and New Technologies","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4604,<b>Data</b> <b>Scientist</b>,"
        KPMG","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4605,"Research <b>Scientist</b>, Mass Spectrometry","
    NantWorks","Rockville, MD 20850",NaN,Herndon%2C+VA
4606,Senior Regulatory Research Oversight Analyst,"
        The Henry M. Jackson Foundation","Falls Church, VA 22042",NaN,Herndon%2C+VA
4607,<b>Data</b> Architect/<b>Scientist</b>,"
        Engility Corporation","Reston, VA 20191",NaN,Herndon%2C+VA
4608,Junior Research Analyst,"
        Addison Group","Bethesda, MD",NaN,Herndon%2C+VA
4609,Laboratory Technician,"
    Biomedical Research Institute","Rockville, MD 20852",NaN,Herndon%2C+VA
4610,<b>Data</b> Architect,"
        TEKSystems","Falls Church, VA","$100,000 - $140,000 a year",Herndon%2C+VA
4611,Operations Research Analyst,"
        AMERICAN SYSTEMS","Alexandria, VA 22302 <span style=""font-size: smaller"">(Fairlington-Bradlee area)</span>",NaN,Herndon%2C+VA
4612,Molecular Lead Medical Technologist,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Herndon%2C+VA
4613,Senior/Lead Computer <b>Scientist</b>,"
        Mitre Corporation","McLean, VA",NaN,Herndon%2C+VA
4614,Journeyman - <b>Data</b> <b>Scientist</b>,"
        Vencore","Springfield, VA",NaN,Herndon%2C+VA
4615,"<b>Scientist</b>, Global Discovery Support and New Technologies","
        GlaxoSmithKline","Rockville, MD",NaN,Herndon%2C+VA
4616,Target Research and Methodology Development Analyst,"
    Core One","McLean, VA",NaN,Herndon%2C+VA
4617,Big <b>Data</b>/IoT Software Engineer,"
        Jobspring Partners","Washington, DC","$100,000 - $160,000 a year",Herndon%2C+VA
4618,Undergraduate Summer Semester Intern,"
    Gryphon Scientific","Takoma Park, MD",NaN,Herndon%2C+VA
4619,Social <b>Scientist</b>,"
    BLH Technologies, Inc.","Rockville, MD 20850",NaN,Herndon%2C+VA
4620,"Social Sciences, Sr.","
        Mitre Corporation","McLean, VA",NaN,Herndon%2C+VA
4621,Senior Enterprise Solutions Architect,"
        CACI","Reston, VA 20191",NaN,Herndon%2C+VA
4622,Software Developer III,"
    Heron Systems Inc.","Alexandria, VA 22314 <span style=""font-size: smaller"">(Southwest Quadrant area)</span>",NaN,Herndon%2C+VA
4623,Laboratory Technician,"
    Biomedical Research Institute","Rockville, MD 20852",NaN,Herndon%2C+VA
4624,Quality Control Manager,"
    Bristol Alliance of Companies","Washington, DC",NaN,Herndon%2C+VA
4625,Quality Control Manager,"
    Bristol Companies","Washington, DC",NaN,Herndon%2C+VA
4626,Deep Dive Target Research and Technical Targeting Analyst,"
    Core One","McLean, VA",NaN,Herndon%2C+VA
4627,Financial/Program/Budget (TO 25),"
    Metis Solutions","Herndon, VA",NaN,Herndon%2C+VA
4628,"Operations and Projects Manager, Global Development","
    Oceana, INC","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4629,Support Human Health and Water Quality Through Science,"
        Oak Ridge Associated Universities","Washington, DC",NaN,Herndon%2C+VA
4630,<b>Data</b> <b>Scientist</b>,"
    Lexington Solutions Group","Washington, DC 20032 <span style=""font-size: smaller"">(Anacostia area)</span>",NaN,Herndon%2C+VA
4631,Full Stack Scala Engineer,"
    Fractal Industries","Reston, VA",NaN,Herndon%2C+VA
4632,<b>Data</b> <b>Scientist</b>,"
    MorganFranklin","Washington, DC",NaN,Herndon%2C+VA
4633,Intelligence Research Analyst,"
        Vencore","Washington, DC",NaN,Herndon%2C+VA
4634,Contractor in Electron Microscopy,"
    National Heart, Lung, and Blood Institute","Bethesda, MD",NaN,Herndon%2C+VA
4635,"Associate <b>Scientist</b>, Analytical Development, Stability Speci...","
        Novavax","Gaithersburg, MD 20878",NaN,Herndon%2C+VA
4636,Analytical Chemist,"
    NIH NCATS","Rockville, MD",NaN,Herndon%2C+VA
4637,"Linux Systems-HPC, Clustering","
        Workbridge Associates","Washington, DC",$65 - $80 an hour,Herndon%2C+VA
4638,Modeling and Simulation Developer,"
    SuperbTech,Inc.","Washington, DC",NaN,Herndon%2C+VA
4639,Senior Technologist/Policy Advisor,"
        Vencore","McLean, VA",NaN,Herndon%2C+VA
4640,Senior Water Resource Engineer,"
        VHB","Vienna, VA 22182",NaN,Herndon%2C+VA
4641,Director of Major Gifts,"
    Society for Science &amp; the Public","Washington, DC",NaN,Herndon%2C+VA
4642,Senior Statistical Programmer -SAMSHA,"
    Knowesis Inc.","Fairfax, VA 22031",NaN,Herndon%2C+VA
4643,Director Statistical Programming,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4644,Deep Dive Target Research and Technical Targeting Analyst,"
    Core One","McLean, VA",NaN,Herndon%2C+VA
4645,Support Human Health and Water Quality Through Science,"
        Oak Ridge Associated Universities","Washington, DC",NaN,Herndon%2C+VA
4646,Senior <b>Scientist</b>,"
        The Henry M. Jackson Foundation","Silver Spring, MD 20910",NaN,Herndon%2C+VA
4647,<b>Data</b> <b>Scientist</b>,"
    Teaching Strategies, LLC","Bethesda, MD 20814",NaN,Herndon%2C+VA
4648,Senior/Lead Computer <b>Scientist</b>,"
        Mitre Corporation","McLean, VA",NaN,Herndon%2C+VA
4649,"Project Lead, Statistical Programming","
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4650,"Imagery Remote Sensing <b>Scientist</b>, Senior","
        Booz Allen Hamilton","Springfield, VA",NaN,Herndon%2C+VA
4651,"Operations and Projects Manager, Global Development","
    Oceana, INC","Washington, DC 20036 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4652,Research and Career Management Specialist,"
        Georgetown University","Washington, DC",NaN,Herndon%2C+VA
4653,AVP Quantitative Analyst Model Validation,"
    Ashton Lane Group","Washington, DC",NaN,Herndon%2C+VA
4654,"Service Design Strategist, Mid","
        Booz Allen Hamilton","Washington, DC",NaN,Herndon%2C+VA
4655,Operations Research Analyst Technical Specialist,"
        Vencore","Silver Spring, MD",NaN,Herndon%2C+VA
4656,Remote Sensor <b>Scientist</b>,"
        Riverside Research","Springfield, VA",NaN,Herndon%2C+VA
4657,Principal Engineer/<b>Scientist</b>,"
        Praxis Engineering","Chantilly, VA 20151",NaN,Herndon%2C+VA
4658,Security Trainer,"
    Lunarline","Herndon, VA",NaN,Herndon%2C+VA
4659,"Associate Editor, Science Translational Medicine","
        American Association For the Advancement of Scienc...","Washington, DC",NaN,Herndon%2C+VA
4660,Senior <b>Data</b> Analyst- Outcomes Research,"
        Evidera","Bethesda, MD",NaN,Herndon%2C+VA
4661,Senior Systems Engineer Job,"
        SAIC","Reston, VA",NaN,Herndon%2C+VA
4662,Research Analyst,"
        Green Key Resources","Rockville, MD",NaN,Herndon%2C+VA
4663,Senior Technical Advisor,"
        The Aerospace Corporation","Silver Spring, MD 20910",NaN,Herndon%2C+VA
4664,Field HEOR <b>Scientist</b>,"
        Bristol-Myers Squibb","Washington, DC 20004 <span style=""font-size: smaller"">(Downtown area)</span>",NaN,Herndon%2C+VA
4665,Sr. HPC Engineer,"
        Engility Corporation","College Park, MD 20740",NaN,Herndon%2C+VA
4666,"Sr. Manager, Digital Analytics Innovation","
        Capital One","Vienna, VA",NaN,Herndon%2C+VA
4667,Research Analyst - Statistician,"
        Institute for Defense Analyses","Alexandria, VA 22311 <span style=""font-size: smaller"">(Alexandria Wrest area)</span>",NaN,Herndon%2C+VA
4668,Analytical Senior Research <b>Scientist</b>,"
        Mars","Germantown, MD 20876",NaN,Herndon%2C+VA
4669,Research Analyst Intern,"
        CEB","Washington, DC",NaN,Herndon%2C+VA
4670,Research and Career Management Specialist,"
        Georgetown University","Washington, DC",NaN,Herndon%2C+VA
4671,Sr. Software Reverse Engineer,"
        Operational Intelligence LLC","Washington, DC",NaN,Herndon%2C+VA
4672,SoftwareDeveloper/Computer <b>Scientist</b> Researcher,"
        Secure Mission Solutions","Adelphi, MD 20783",NaN,Herndon%2C+VA
4673,Director Statistical Programming,"
        AstraZeneca","Gaithersburg, MD",NaN,Herndon%2C+VA
4674,J.P. Morgan Chase Institute Research Analyst - Washington DC,"
        JPMorgan Chase","Washington, DC",NaN,Herndon%2C+VA
4675,<b>Data</b> <b>Scientist</b>,"
    CALIBRE Systems, Inc.","Alexandria, VA 22310",NaN,Herndon%2C+VA
4676,"Principal <b>Scientist</b>, Analytical Development, Separation Scie...","
        Novavax","Gaithersburg, MD 20878",NaN,Herndon%2C+VA
4677,"Senior Manager, Quantitative Analysis – Commercial Model Val...","
        Capital One","McLean, VA",NaN,Herndon%2C+VA
4678,<b>Scientist</b> - Discovery Proteomics,"
    NantWorks","Rockville, MD 20850",NaN,Herndon%2C+VA
4679,Federal - <b>Data</b> <b>Scientist</b> ++,"
        Accenture","Alexandria, VA 22310",NaN,Herndon%2C+VA
